field	2.spe
 335.636	 17110
 335.638	 17135
 335.641	 17135
 335.643	 17150
 335.645	 17150
 335.648	 17160
 335.650	 17175
 335.652	 17200
 335.655	 17200
 335.657	 17215
 335.659	 17230
 335.662	 17240
 335.664	 17240
 335.667	 17255
 335.669	 17255
 335.671	 17280
 335.674	 17295
 335.676	 17320
 335.678	 17350
 335.681	 17375
 335.683	 17390
 335.685	 17390
 335.688	 17390
 335.690	 17415
 335.692	 17415
 335.695	 17440
 335.697	 17440
 335.699	 17455
 335.702	 17470
 335.704	 17470
 335.706	 17495
 335.709	 17495
 335.711	 17510
 335.713	 17510
 335.716	 17535
 335.718	 17535
 335.720	 17535
 335.723	 17550
 335.725	 17560
 335.727	 17575
 335.730	 17575
 335.732	 17575
 335.735	 17575
 335.737	 17600
 335.739	 17615
 335.742	 17640
 335.744	 17655
 335.746	 17655
 335.749	 17680
 335.751	 17695
 335.753	 17695
 335.756	 17710
 335.758	 17735
 335.760	 17735
 335.763	 17760
 335.765	 17775
 335.767	 17790
 335.770	 17800
 335.772	 17800
 335.774	 17800
 335.777	 17815
 335.779	 17840
 335.781	 17840
 335.784	 17855
 335.786	 17855
 335.788	 17855
 335.791	 17870
 335.793	 17895
 335.795	 17910
 335.798	 17910
 335.800	 17920
 335.802	 17920
 335.805	 17920
 335.807	 17935
 335.810	 17950
 335.812	 17950
 335.814	 17950
 335.817	 17960
 335.819	 17975
 335.821	 17990
 335.824	 17990
 335.826	 17990
 335.828	 17990
 335.831	 18015
 335.833	 18015
 335.835	 18015
 335.838	 18040
 335.840	 18040
 335.842	 18055
 335.845	 18055
 335.847	 18055
 335.849	 18055
 335.852	 18080
 335.854	 18080
 335.856	 18095
 335.859	 18110
 335.861	 18110
 335.863	 18110
 335.866	 18120
 335.868	 18110
 335.870	 18120
 335.873	 18135
 335.875	 18150
 335.878	 18150
 335.880	 18150
 335.882	 18150
 335.885	 18150
 335.887	 18175
 335.889	 18150
 335.892	 18150
 335.894	 18150
 335.896	 18160
 335.899	 18190
 335.901	 18175
 335.903	 18175
 335.906	 18175
 335.908	 18190
 335.910	 18190
 335.913	 18190
 335.915	 18200
 335.917	 18200
 335.920	 18190
 335.922	 18190
 335.924	 18190
 335.927	 18200
 335.929	 18190
 335.931	 18200
 335.934	 18190
 335.936	 18190
 335.938	 18190
 335.941	 18190
 335.943	 18190
 335.945	 18200
 335.948	 18190
 335.950	 18200
 335.953	 18200
 335.955	 18190
 335.957	 18190
 335.960	 18175
 335.962	 18175
 335.964	 18175
 335.967	 18150
 335.969	 18150
 335.971	 18150
 335.974	 18150
 335.976	 18150
 335.978	 18135
 335.981	 18135
 335.983	 18120
 335.985	 18110
 335.988	 18110
 335.990	 18120
 335.992	 18110
 335.995	 18095
 335.997	 18080
 335.999	 18070
 336.002	 18070
 336.004	 18055
 336.006	 18055
 336.009	 18055
 336.011	 18030
 336.013	 18030
 336.016	 18030
 336.018	 17990
 336.021	 18000
 336.023	 17990
 336.025	 17990
 336.028	 17990
 336.030	 17960
 336.032	 17950
 336.035	 17935
 336.037	 17935
 336.039	 17895
 336.042	 17895
 336.044	 17880
 336.046	 17880
 336.049	 17855
 336.051	 17840
 336.053	 17840
 336.056	 17815
 336.058	 17815
 336.060	 17815
 336.063	 17790
 336.065	 17775
 336.067	 17760
 336.070	 17735
 336.072	 17720
 336.074	 17710
 336.077	 17710
 336.079	 17680
 336.081	 17680
 336.084	 17655
 336.086	 17655
 336.089	 17640
 336.091	 17630
 336.093	 17615
 336.096	 17590
 336.098	 17575
 336.100	 17575
 336.103	 17560
 336.105	 17560
 336.107	 17550
 336.110	 17550
 336.112	 17510
 336.114	 17495
 336.117	 17470
 336.119	 17470
 336.121	 17455
 336.124	 17440
 336.126	 17415
 336.128	 17390
 336.131	 17390
 336.133	 17360
 336.135	 17350
 336.138	 17350
 336.140	 17320
 336.142	 17310
 336.145	 17295
 336.147	 17280
 336.149	 17255
 336.152	 17240
 336.154	 17230
 336.156	 17230
 336.159	 17230
 336.161	 17200
 336.164	 17190
 336.166	 17190
 336.168	 17160
 336.171	 17150
 336.173	 17135
 336.175	 17110
 336.178	 17095
 336.180	 17095
 336.182	 17055
 336.185	 17055
 336.187	 17030
 336.189	 17015
 336.192	 16990
 336.194	 16990
 336.196	 16975
 336.199	 16960
 336.201	 16935
 336.203	 16920
 336.206	 16895
 336.208	 16880
 336.210	 16880
 336.213	 16855
 336.215	 16840
 336.217	 16830
 336.220	 16830
 336.222	 16800
 336.224	 16790
 336.227	 16760
 336.229	 16760
 336.232	 16750
 336.234	 16735
 336.236	 16720
 336.239	 16710
 336.241	 16695
 336.243	 16670
 336.246	 16670
 336.248	 16630
 336.250	 16630
 336.253	 16630
 336.255	 16615
 336.257	 16600
 336.260	 16590
 336.262	 16575
 336.264	 16560
 336.267	 16575
 336.269	 16560
 336.271	 16550
 336.274	 16535
 336.276	 16520
 336.278	 16510
 336.281	 16495
 336.283	 16495
 336.285	 16470
 336.288	 16470
 336.290	 16470
 336.292	 16455
 336.295	 16455
 336.297	 16440
 336.299	 16440
 336.302	 16430
 336.304	 16430
 336.307	 16415
 336.309	 16400
 336.311	 16390
 336.314	 16375
 336.316	 16360
 336.318	 16360
 336.321	 16350
 336.323	 16360
 336.325	 16350
 336.328	 16335
 336.330	 16335
 336.332	 16335
 336.335	 16335
 336.337	 16335
 336.339	 16320
 336.342	 16320
 336.344	 16310
 336.346	 16320
 336.349	 16295
 336.351	 16295
 336.353	 16295
 336.356	 16295
 336.358	 16295
 336.360	 16270
 336.363	 16270
 336.365	 16270
 336.367	 16280
 336.370	 16280
 336.372	 16270
 336.375	 16270
 336.377	 16270
 336.379	 16270
 336.382	 16270
 336.384	 16270
 336.386	 16280
 336.389	 16280
 336.391	 16280
 336.393	 16280
 336.396	 16295
 336.398	 16295
 336.400	 16295
 336.403	 16295
 336.405	 16310
 336.407	 16320
 336.410	 16310
 336.412	 16320
 336.414	 16320
 336.417	 16335
 336.419	 16350
 336.421	 16360
 336.424	 16360
 336.426	 16360
 336.428	 16375
 336.431	 16375
 336.433	 16375
 336.435	 16375
 336.438	 16400
 336.440	 16415
 336.442	 16415
 336.445	 16415
 336.447	 16430
 336.450	 16440
 336.452	 16455
 336.454	 16470
 336.457	 16480
 336.459	 16480
 336.461	 16495
 336.464	 16495
 336.466	 16510
 336.468	 16510
 336.471	 16535
 336.473	 16535
 336.475	 16550
 336.478	 16560
 336.480	 16575
 336.482	 16590
 336.485	 16590
 336.487	 16600
 336.489	 16600
 336.492	 16615
 336.494	 16630
 336.496	 16630
 336.499	 16640
 336.501	 16670
 336.503	 16670
 336.506	 16695
 336.508	 16695
 336.510	 16710
 336.513	 16710
 336.515	 16710
 336.518	 16750
 336.520	 16760
 336.522	 16760
 336.525	 16775
 336.527	 16800
 336.529	 16815
 336.532	 16815
 336.534	 16815
 336.536	 16840
 336.539	 16855
 336.541	 16880
 336.543	 16910
 336.546	 16920
 336.548	 16920
 336.550	 16950
 336.553	 16960
 336.555	 16960
 336.557	 16960
 336.560	 16975
 336.562	 17015
 336.564	 17015
 336.567	 17055
 336.569	 17055
 336.571	 17080
 336.574	 17095
 336.576	 17120
 336.578	 17135
 336.581	 17150
 336.583	 17175
 336.585	 17190
 336.588	 17200
 336.590	 17230
 336.593	 17240
 336.595	 17270
 336.597	 17270
 336.600	 17270
 336.602	 17295
 336.604	 17295
 336.607	 17335
 336.609	 17350
 336.611	 17360
 336.614	 17390
 336.616	 17400
 336.618	 17415
 336.621	 17430
 336.623	 17470
 336.625	 17470
 336.628	 17495
 336.630	 17510
 336.632	 17520
 336.635	 17550
 336.637	 17560
 336.639	 17590
 336.642	 17600
 336.644	 17615
 336.646	 17630
 336.649	 17640
 336.651	 17655
 336.653	 17670
 336.656	 17670
 336.658	 17680
 336.661	 17710
 336.663	 17710
 336.665	 17720
 336.668	 17735
 336.670	 17750
 336.672	 17760
 336.675	 17790
 336.677	 17790
 336.679	 17815
 336.682	 17815
 336.684	 17830
 336.686	 17840
 336.689	 17840
 336.691	 17870
 336.693	 17880
 336.696	 17880
 336.698	 17895
 336.700	 17895
 336.703	 17895
 336.705	 17910
 336.707	 17920
 336.710	 17920
 336.712	 17935
 336.714	 17960
 336.717	 17960
 336.719	 17975
 336.721	 17990
 336.724	 18015
 336.726	 18015
 336.729	 18015
 336.731	 18015
 336.733	 18030
 336.736	 18040
 336.738	 18040
 336.740	 18055
 336.743	 18055
 336.745	 18080
 336.747	 18095
 336.750	 18095
 336.752	 18135
 336.754	 18135
 336.757	 18135
 336.759	 18135
 336.761	 18150
 336.764	 18175
 336.766	 18175
 336.768	 18160
 336.771	 18160
 336.773	 18175
 336.775	 18160
 336.778	 18175
 336.780	 18175
 336.782	 18190
 336.785	 18190
 336.787	 18190
 336.789	 18190
 336.792	 18190
 336.794	 18200
 336.796	 18200
 336.799	 18190
 336.801	 18190
 336.804	 18200
 336.806	 18200
 336.808	 18200
 336.811	 18190
 336.813	 18190
 336.815	 18200
 336.818	 18190
 336.820	 18200
 336.822	 18190
 336.825	 18190
 336.827	 18175
 336.829	 18175
 336.832	 18175
 336.834	 18175
 336.836	 18175
 336.839	 18160
 336.841	 18160
 336.843	 18150
 336.846	 18150
 336.848	 18150
 336.850	 18150
 336.853	 18135
 336.855	 18120
 336.857	 18120
 336.860	 18110
 336.862	 18110
 336.864	 18095
 336.867	 18080
 336.869	 18080
 336.872	 18055
 336.874	 18055
 336.876	 18040
 336.879	 18040
 336.881	 18030
 336.883	 18000
 336.886	 18000
 336.888	 17990
 336.890	 17960
 336.893	 17960
 336.895	 17950
 336.897	 17920
 336.900	 17935
 336.902	 17910
 336.904	 17895
 336.907	 17880
 336.909	 17870
 336.911	 17855
 336.914	 17840
 336.916	 17840
 336.918	 17815
 336.921	 17800
 336.923	 17775
 336.925	 17750
 336.928	 17735
 336.930	 17710
 336.932	 17695
 336.935	 17680
 336.937	 17655
 336.939	 17615
 336.942	 17590
 336.944	 17575
 336.947	 17550
 336.949	 17535
 336.951	 17510
 336.954	 17480
 336.956	 17455
 336.958	 17430
 336.961	 17390
 336.963	 17375
 336.965	 17350
 336.968	 17320
 336.970	 17295
 336.972	 17270
 336.975	 17240
 336.977	 17230
 336.979	 17190
 336.982	 17175
 336.984	 17135
 336.986	 17110
 336.989	 17070
 336.991	 17030
 336.993	 16990
 336.996	 16950
 336.998	 16950
 337.000	 16920
 337.003	 16880
 337.005	 16840
 337.007	 16815
 337.010	 16775
 337.012	 16750
 337.015	 16710
 337.017	 16680
 337.019	 16655
 337.022	 16630
 337.024	 16575
 337.026	 16535
 337.029	 16480
 337.031	 16470
 337.033	 16430
 337.036	 16400
 337.038	 16375
 337.040	 16335
 337.043	 16295
 337.045	 16270
 337.047	 16240
 337.050	 16200
 337.052	 16160
 337.054	 16120
 337.057	 16095
 337.059	 16055
 337.061	 16030
 337.064	 16000
 337.066	 15960
 337.068	 15935
 337.071	 15895
 337.073	 15855
 337.075	 15815
 337.078	 15775
 337.080	 15735
 337.082	 15695
 337.085	 15680
 337.087	 15640
 337.090	 15600
 337.092	 15560
 337.094	 15535
 337.097	 15510
 337.099	 15470
 337.101	 15455
 337.104	 15415
 337.106	 15400
 337.108	 15360
 337.111	 15320
 337.113	 15280
 337.115	 15280
 337.118	 15240
 337.120	 15200
 337.122	 15160
 337.125	 15150
 337.127	 15110
 337.129	 15110
 337.132	 15070
 337.134	 15055
 337.136	 15030
 337.139	 14990
 337.141	 14990
 337.143	 14960
 337.146	 14960
 337.148	 14920
 337.150	 14895
 337.153	 14870
 337.155	 14840
 337.158	 14830
 337.160	 14800
 337.162	 14790
 337.165	 14760
 337.167	 14750
 337.169	 14720
 337.172	 14710
 337.174	 14680
 337.176	 14680
 337.179	 14640
 337.181	 14630
 337.183	 14600
 337.186	 14590
 337.188	 14560
 337.190	 14560
 337.193	 14550
 337.195	 14520
 337.197	 14510
 337.200	 14495
 337.202	 14480
 337.204	 14470
 337.207	 14455
 337.209	 14440
 337.211	 14430
 337.214	 14415
 337.216	 14390
 337.218	 14390
 337.221	 14375
 337.223	 14360
 337.225	 14350
 337.228	 14350
 337.230	 14335
 337.233	 14335
 337.235	 14335
 337.237	 14310
 337.240	 14295
 337.242	 14280
 337.244	 14280
 337.247	 14270
 337.249	 14280
 337.251	 14240
 337.254	 14255
 337.256	 14240
 337.258	 14255
 337.261	 14240
 337.263	 14240
 337.265	 14230
 337.268	 14230
 337.270	 14230
 337.272	 14240
 337.275	 14240
 337.277	 14230
 337.279	 14240
 337.282	 14200
 337.284	 14215
 337.286	 14200
 337.289	 14190
 337.291	 14200
 337.293	 14200
 337.296	 14200
 337.298	 14200
 337.301	 14200
 337.303	 14200
 337.305	 14200
 337.308	 14190
 337.310	 14200
 337.312	 14200
 337.315	 14200
 337.317	 14200
 337.319	 14200
 337.322	 14200
 337.324	 14200
 337.326	 14200
 337.329	 14230
 337.331	 14230
 337.333	 14230
 337.336	 14230
 337.338	 14230
 337.340	 14255
 337.343	 14255
 337.345	 14255
 337.347	 14270
 337.350	 14270
 337.352	 14280
 337.354	 14280
 337.357	 14280
 337.359	 14280
 337.361	 14310
 337.364	 14320
 337.366	 14320
 337.369	 14320
 337.371	 14320
 337.373	 14335
 337.376	 14350
 337.378	 14350
 337.380	 14375
 337.383	 14375
 337.385	 14375
 337.387	 14390
 337.390	 14400
 337.392	 14400
 337.394	 14415
 337.397	 14415
 337.399	 14440
 337.401	 14440
 337.404	 14455
 337.406	 14470
 337.408	 14480
 337.411	 14510
 337.413	 14510
 337.415	 14520
 337.418	 14535
 337.420	 14560
 337.422	 14560
 337.425	 14560
 337.427	 14600
 337.429	 14615
 337.432	 14615
 337.434	 14630
 337.436	 14640
 337.439	 14640
 337.441	 14640
 337.444	 14670
 337.446	 14680
 337.448	 14710
 337.451	 14710
 337.453	 14720
 337.455	 14750
 337.458	 14750
 337.460	 14790
 337.462	 14790
 337.465	 14800
 337.467	 14815
 337.469	 14840
 337.472	 14855
 337.474	 14855
 337.476	 14870
 337.479	 14880
 337.481	 14895
 337.483	 14920
 337.486	 14935
 337.488	 14950
 337.490	 14960
 337.493	 14975
 337.495	 14990
 337.497	 15000
 337.500	 15000
 337.502	 15030
 337.504	 15055
 337.507	 15070
 337.509	 15070
 337.512	 15095
 337.514	 15110
 337.516	 15135
 337.519	 15135
 337.521	 15150
 337.523	 15175
 337.526	 15200
 337.528	 15200
 337.530	 15230
 337.533	 15230
 337.535	 15270
 337.537	 15280
 337.540	 15280
 337.542	 15320
 337.544	 15320
 337.547	 15335
 337.549	 15350
 337.551	 15360
 337.554	 15375
 337.556	 15390
 337.558	 15415
 337.561	 15430
 337.563	 15440
 337.565	 15455
 337.568	 15455
 337.570	 15480
 337.572	 15495
 337.575	 15510
 337.577	 15520
 337.579	 15550
 337.582	 15550
 337.584	 15575
 337.587	 15590
 337.589	 15590
 337.591	 15615
 337.594	 15615
 337.596	 15615
 337.598	 15640
 337.601	 15640
 337.603	 15670
 337.605	 15670
 337.608	 15670
 337.610	 15680
 337.612	 15710
 337.615	 15710
 337.617	 15720
 337.619	 15735
 337.622	 15750
 337.624	 15760
 337.626	 15760
 337.629	 15775
 337.631	 15775
 337.633	 15800
 337.636	 15790
 337.638	 15830
 337.640	 15830
 337.643	 15830
 337.645	 15840
 337.647	 15840
 337.650	 15840
 337.652	 15855
 337.655	 15870
 337.657	 15870
 337.659	 15880
 337.662	 15880
 337.664	 15880
 337.666	 15880
 337.669	 15910
 337.671	 15920
 337.673	 15935
 337.676	 15935
 337.678	 15935
 337.680	 15950
 337.683	 15960
 337.685	 15960
 337.687	 15960
 337.690	 15960
 337.692	 15975
 337.694	 15960
 337.697	 15990
 337.699	 15975
 337.701	 15975
 337.704	 16000
 337.706	 16000
 337.708	 15990
 337.711	 15990
 337.713	 15975
 337.715	 15990
 337.718	 15990
 337.720	 15990
 337.722	 15990
 337.725	 15990
 337.727	 15990
 337.730	 16000
 337.732	 15990
 337.734	 15975
 337.737	 15975
 337.739	 15975
 337.741	 15975
 337.744	 15990
 337.746	 15990
 337.748	 15990
 337.751	 15990
 337.753	 15990
 337.755	 15990
 337.758	 15990
 337.760	 15975
 337.762	 15960
 337.765	 15960
 337.767	 15975
 337.769	 15975
 337.772	 15975
 337.774	 15960
 337.776	 15960
 337.779	 15950
 337.781	 15950
 337.783	 15950
 337.786	 15950
 337.788	 15950
 337.790	 15935
 337.793	 15920
 337.795	 15910
 337.798	 15910
 337.800	 15880
 337.802	 15855
 337.805	 15855
 337.807	 15855
 337.809	 15855
 337.812	 15840
 337.814	 15840
 337.816	 15830
 337.819	 15830
 337.821	 15815
 337.823	 15800
 337.826	 15790
 337.828	 15775
 337.830	 15760
 337.833	 15760
 337.835	 15760
 337.837	 15735
 337.840	 15750
 337.842	 15735
 337.844	 15720
 337.847	 15710
 337.849	 15710
 337.851	 15695
 337.854	 15670
 337.856	 15655
 337.858	 15640
 337.861	 15640
 337.863	 15630
 337.865	 15600
 337.868	 15600
 337.870	 15575
 337.873	 15560
 337.875	 15560
 337.877	 15535
 337.880	 15520
 337.882	 15510
 337.884	 15495
 337.887	 15495
 337.889	 15480
 337.891	 15470
 337.894	 15455
 337.896	 15430
 337.898	 15430
 337.901	 15430
 337.903	 15400
 337.905	 15390
 337.908	 15360
 337.910	 15335
 337.912	 15320
 337.915	 15320
 337.917	 15310
 337.919	 15295
 337.922	 15280
 337.924	 15270
 337.926	 15255
 337.929	 15255
 337.931	 15240
 337.933	 15230
 337.936	 15200
 337.938	 15190
 337.941	 15160
 337.943	 15160
 337.945	 15120
 337.948	 15120
 337.950	 15095
 337.952	 15095
 337.955	 15070
 337.957	 15055
 337.959	 15030
 337.962	 15030
 337.964	 15000
 337.966	 14990
 337.969	 14990
 337.971	 14950
 337.973	 14950
 337.976	 14935
 337.978	 14910
 337.980	 14910
 337.983	 14880
 337.985	 14870
 337.987	 14840
 337.990	 14830
 337.992	 14815
 337.994	 14815
 337.997	 14800
 337.999	 14790
 338.001	 14760
 338.004	 14750
 338.006	 14750
 338.009	 14710
 338.011	 14710
 338.013	 14710
 338.016	 14680
 338.018	 14680
 338.020	 14670
 338.023	 14670
 338.025	 14630
 338.027	 14630
 338.030	 14600
 338.032	 14590
 338.034	 14560
 338.037	 14560
 338.039	 14535
 338.041	 14520
 338.044	 14535
 338.046	 14510
 338.048	 14495
 338.051	 14480
 338.053	 14480
 338.055	 14470
 338.058	 14455
 338.060	 14440
 338.062	 14430
 338.065	 14430
 338.067	 14430
 338.069	 14415
 338.072	 14400
 338.074	 14390
 338.076	 14390
 338.079	 14360
 338.081	 14375
 338.084	 14360
 338.086	 14350
 338.088	 14350
 338.091	 14350
 338.093	 14320
 338.095	 14335
 338.098	 14320
 338.100	 14310
 338.102	 14295
 338.105	 14280
 338.107	 14280
 338.109	 14270
 338.112	 14270
 338.114	 14270
 338.116	 14270
 338.119	 14240
 338.121	 14255
 338.123	 14255
 338.126	 14240
 338.128	 14230
 338.130	 14230
 338.133	 14215
 338.135	 14200
 338.137	 14215
 338.140	 14200
 338.142	 14200
 338.144	 14190
 338.147	 14200
 338.149	 14175
 338.152	 14175
 338.154	 14175
 338.156	 14175
 338.159	 14160
 338.161	 14160
 338.163	 14150
 338.166	 14175
 338.168	 14175
 338.170	 14160
 338.173	 14160
 338.175	 14150
 338.177	 14150
 338.180	 14135
 338.182	 14150
 338.184	 14160
 338.187	 14150
 338.189	 14150
 338.191	 14150
 338.194	 14160
 338.196	 14160
 338.198	 14150
 338.201	 14150
 338.203	 14160
 338.205	 14160
 338.208	 14160
 338.210	 14150
 338.212	 14160
 338.215	 14150
 338.217	 14150
 338.219	 14150
 338.222	 14150
 338.224	 14160
 338.227	 14175
 338.229	 14190
 338.231	 14190
 338.234	 14190
 338.236	 14190
 338.238	 14190
 338.241	 14200
 338.243	 14215
 338.245	 14230
 338.248	 14230
 338.250	 14230
 338.252	 14230
 338.255	 14240
 338.257	 14240
 338.259	 14255
 338.262	 14270
 338.264	 14270
 338.266	 14270
 338.269	 14280
 338.271	 14280
 338.273	 14295
 338.276	 14310
 338.278	 14320
 338.280	 14320
 338.283	 14320
 338.285	 14350
 338.287	 14360
 338.290	 14360
 338.292	 14375
 338.295	 14375
 338.297	 14375
 338.299	 14375
 338.302	 14375
 338.304	 14390
 338.306	 14400
 338.309	 14415
 338.311	 14430
 338.313	 14430
 338.316	 14455
 338.318	 14455
 338.320	 14470
 338.323	 14470
 338.325	 14495
 338.327	 14495
 338.330	 14495
 338.332	 14495
 338.334	 14510
 338.337	 14510
 338.339	 14510
 338.341	 14550
 338.344	 14550
 338.346	 14560
 338.348	 14575
 338.351	 14590
 338.353	 14615
 338.355	 14615
 338.358	 14630
 338.360	 14630
 338.362	 14655
 338.365	 14670
 338.367	 14710
 338.370	 14710
 338.372	 14735
 338.374	 14735
 338.377	 14735
 338.379	 14750
 338.381	 14760
 338.384	 14775
 338.386	 14800
 338.388	 14815
 338.391	 14840
 338.393	 14840
 338.395	 14840
 338.398	 14855
 338.400	 14870
 338.402	 14870
 338.405	 14870
 338.407	 14895
 338.409	 14910
 338.412	 14920
 338.414	 14935
 338.416	 14935
 338.419	 14935
 338.421	 14975
 338.423	 14975
 338.426	 14990
 338.428	 14990
 338.430	 15000
 338.433	 15015
 338.435	 15030
 338.438	 15055
 338.440	 15055
 338.442	 15070
 338.445	 15070
 338.447	 15095
 338.449	 15095
 338.452	 15095
 338.454	 15110
 338.456	 15120
 338.459	 15120
 338.461	 15150
 338.463	 15160
 338.466	 15160
 338.468	 15175
 338.470	 15190
 338.473	 15190
 338.475	 15200
 338.477	 15215
 338.480	 15215
 338.482	 15230
 338.484	 15230
 338.487	 15240
 338.489	 15270
 338.491	 15270
 338.494	 15270
 338.496	 15280
 338.498	 15280
 338.501	 15295
 338.503	 15310
 338.505	 15335
 338.508	 15335
 338.510	 15335
 338.513	 15360
 338.515	 15375
 338.517	 15375
 338.520	 15375
 338.522	 15390
 338.524	 15400
 338.527	 15415
 338.529	 15415
 338.531	 15430
 338.534	 15430
 338.536	 15430
 338.538	 15440
 338.541	 15455
 338.543	 15455
 338.545	 15470
 338.548	 15470
 338.550	 15470
 338.552	 15480
 338.555	 15480
 338.557	 15495
 338.559	 15495
 338.562	 15495
 338.564	 15495
 338.566	 15510
 338.569	 15520
 338.571	 15535
 338.573	 15535
 338.576	 15535
 338.578	 15535
 338.581	 15535
 338.583	 15535
 338.585	 15535
 338.588	 15535
 338.590	 15535
 338.592	 15535
 338.595	 15535
 338.597	 15535
 338.599	 15535
 338.602	 15535
 338.604	 15535
 338.606	 15535
 338.609	 15550
 338.611	 15560
 338.613	 15560
 338.616	 15575
 338.618	 15575
 338.620	 15590
 338.623	 15560
 338.625	 15575
 338.627	 15590
 338.630	 15575
 338.632	 15590
 338.634	 15575
 338.637	 15590
 338.639	 15590
 338.641	 15575
 338.644	 15590
 338.646	 15590
 338.649	 15560
 338.651	 15575
 338.653	 15575
 338.656	 15575
 338.658	 15575
 338.660	 15560
 338.663	 15560
 338.665	 15560
 338.667	 15560
 338.670	 15560
 338.672	 15550
 338.674	 15535
 338.677	 15535
 338.679	 15535
 338.681	 15535
 338.684	 15535
 338.686	 15535
 338.688	 15535
 338.691	 15535
 338.693	 15550
 338.695	 15550
 338.698	 15550
 338.700	 15550
 338.702	 15535
 338.705	 15535
 338.707	 15535
 338.709	 15535
 338.712	 15510
 338.714	 15495
 338.716	 15495
 338.719	 15495
 338.721	 15495
 338.724	 15480
 338.726	 15470
 338.728	 15470
 338.731	 15470
 338.733	 15455
 338.735	 15455
 338.738	 15440
 338.740	 15430
 338.742	 15430
 338.745	 15440
 338.747	 15430
 338.749	 15430
 338.752	 15415
 338.754	 15415
 338.756	 15415
 338.759	 15400
 338.761	 15400
 338.763	 15390
 338.766	 15400
 338.768	 15390
 338.770	 15375
 338.773	 15375
 338.775	 15375
 338.777	 15375
 338.780	 15375
 338.782	 15335
 338.784	 15335
 338.787	 15335
 338.789	 15335
 338.792	 15335
 338.794	 15310
 338.796	 15295
 338.799	 15295
 338.801	 15280
 338.803	 15270
 338.806	 15255
 338.808	 15255
 338.810	 15255
 338.813	 15240
 338.815	 15230
 338.817	 15240
 338.820	 15215
 338.822	 15190
 338.824	 15190
 338.827	 15175
 338.829	 15150
 338.831	 15160
 338.834	 15150
 338.836	 15150
 338.838	 15120
 338.841	 15110
 338.843	 15110
 338.845	 15110
 338.848	 15095
 338.850	 15080
 338.852	 15070
 338.855	 15070
 338.857	 15070
 338.859	 15055
 338.862	 15055
 338.864	 15040
 338.867	 15030
 338.869	 15015
 338.871	 15015
 338.874	 15015
 338.876	 15015
 338.878	 14975
 338.881	 14975
 338.883	 14960
 338.885	 14950
 338.888	 14950
 338.890	 14950
 338.892	 14950
 338.895	 14950
 338.897	 14935
 338.899	 14920
 338.902	 14910
 338.904	 14910
 338.906	 14910
 338.909	 14910
 338.911	 14880
 338.913	 14880
 338.916	 14855
 338.918	 14855
 338.920	 14840
 338.923	 14830
 338.925	 14815
 338.927	 14815
 338.930	 14815
 338.932	 14815
 338.935	 14800
 338.937	 14800
 338.939	 14790
 338.942	 14790
 338.944	 14790
 338.946	 14775
 338.949	 14760
 338.951	 14750
 338.953	 14735
 338.956	 14735
 338.958	 14735
 338.960	 14735
 338.963	 14735
 338.965	 14720
 338.967	 14710
 338.970	 14710
 338.972	 14720
 338.974	 14710
 338.977	 14680
 338.979	 14680
 338.981	 14680
 338.984	 14680
 338.986	 14680
 338.988	 14680
 338.991	 14670
 338.993	 14640
 338.995	 14655
 338.998	 14670
 339.000	 14655
 339.002	 14640
 339.005	 14640
 339.007	 14640
 339.010	 14640
 339.012	 14630
 339.014	 14630
 339.017	 14615
 339.019	 14615
 339.021	 14615
 339.024	 14600
 339.026	 14590
 339.028	 14600
 339.031	 14600
 339.033	 14600
 339.035	 14590
 339.038	 14575
 339.040	 14575
 339.042	 14575
 339.045	 14575
 339.047	 14560
 339.049	 14560
 339.052	 14575
 339.054	 14575
 339.056	 14575
 339.059	 14560
 339.061	 14575
 339.063	 14575
 339.066	 14560
 339.068	 14575
 339.070	 14560
 339.073	 14560
 339.075	 14575
 339.078	 14575
 339.080	 14575
 339.082	 14590
 339.085	 14590
 339.087	 14575
 339.089	 14560
 339.092	 14590
 339.094	 14600
 339.096	 14590
 339.099	 14600
 339.101	 14600
 339.103	 14590
 339.106	 14590
 339.108	 14590
 339.110	 14590
 339.113	 14600
 339.115	 14590
 339.117	 14590
 339.120	 14600
 339.122	 14615
 339.124	 14615
 339.127	 14615
 339.129	 14600
 339.131	 14600
 339.134	 14600
 339.136	 14590
 339.138	 14600
 339.141	 14600
 339.143	 14600
 339.145	 14600
 339.148	 14600
 339.150	 14600
 339.153	 14615
 339.155	 14630
 339.157	 14615
 339.160	 14615
 339.162	 14615
 339.164	 14615
 339.167	 14615
 339.169	 14615
 339.171	 14615
 339.174	 14640
 339.176	 14640
 339.178	 14640
 339.181	 14630
 339.183	 14630
 339.185	 14630
 339.188	 14630
 339.190	 14640
 339.192	 14640
 339.195	 14640
 339.197	 14655
 339.199	 14640
 339.202	 14670
 339.204	 14670
 339.206	 14670
 339.209	 14655
 339.211	 14670
 339.213	 14655
 339.216	 14655
 339.218	 14670
 339.221	 14680
 339.223	 14670
 339.225	 14680
 339.228	 14680
 339.230	 14680
 339.232	 14710
 339.235	 14710
 339.237	 14710
 339.239	 14710
 339.242	 14710
 339.244	 14720
 339.246	 14720
 339.249	 14720
 339.251	 14720
 339.253	 14720
 339.256	 14750
 339.258	 14760
 339.260	 14760
 339.263	 14760
 339.265	 14760
 339.267	 14775
 339.270	 14800
 339.272	 14800
 339.274	 14800
 339.277	 14800
