field	3.spe
 332.265	 16110
 332.267	 16110
 332.270	 16120
 332.272	 16095
 332.274	 16110
 332.277	 16120
 332.279	 16120
 332.281	 16120
 332.284	 16120
 332.286	 16120
 332.288	 16135
 332.291	 16135
 332.293	 16135
 332.295	 16110
 332.298	 16110
 332.300	 16110
 332.302	 16110
 332.305	 16120
 332.307	 16120
 332.309	 16120
 332.312	 16110
 332.314	 16110
 332.316	 16110
 332.319	 16120
 332.321	 16095
 332.324	 16110
 332.326	 16095
 332.328	 16095
 332.331	 16080
 332.333	 16080
 332.335	 16095
 332.338	 16095
 332.340	 16110
 332.342	 16110
 332.345	 16095
 332.347	 16095
 332.349	 16095
 332.352	 16110
 332.354	 16110
 332.356	 16110
 332.359	 16120
 332.361	 16110
 332.363	 16110
 332.366	 16110
 332.368	 16110
 332.370	 16110
 332.373	 16110
 332.375	 16120
 332.377	 16120
 332.380	 16120
 332.382	 16135
 332.384	 16120
 332.387	 16120
 332.389	 16120
 332.392	 16120
 332.394	 16120
 332.396	 16120
 332.399	 16120
 332.401	 16120
 332.403	 16120
 332.406	 16120
 332.408	 16120
 332.410	 16150
 332.413	 16135
 332.415	 16135
 332.417	 16120
 332.420	 16120
 332.422	 16120
 332.424	 16110
 332.427	 16110
 332.429	 16110
 332.431	 16110
 332.434	 16110
 332.436	 16110
 332.438	 16110
 332.441	 16120
 332.443	 16120
 332.445	 16120
 332.448	 16120
 332.450	 16120
 332.452	 16120
 332.455	 16120
 332.457	 16110
 332.459	 16120
 332.462	 16110
 332.464	 16120
 332.467	 16120
 332.469	 16135
 332.471	 16110
 332.474	 16110
 332.476	 16110
 332.478	 16110
 332.481	 16135
 332.483	 16135
 332.485	 16120
 332.488	 16120
 332.490	 16135
 332.492	 16135
 332.495	 16135
 332.497	 16150
 332.499	 16150
 332.502	 16150
 332.504	 16150
 332.506	 16135
 332.509	 16150
 332.511	 16150
 332.513	 16150
 332.516	 16160
 332.518	 16150
 332.520	 16150
 332.523	 16175
 332.525	 16160
 332.527	 16160
 332.530	 16160
 332.532	 16150
 332.535	 16150
 332.537	 16150
 332.539	 16150
 332.542	 16150
 332.544	 16150
 332.546	 16150
 332.549	 16150
 332.551	 16150
 332.553	 16150
 332.556	 16150
 332.558	 16150
 332.560	 16150
 332.563	 16150
 332.565	 16135
 332.567	 16135
 332.570	 16135
 332.572	 16135
 332.574	 16120
 332.577	 16120
 332.579	 16120
 332.581	 16120
 332.584	 16135
 332.586	 16135
 332.588	 16135
 332.591	 16120
 332.593	 16135
 332.595	 16135
 332.598	 16135
 332.600	 16120
 332.602	 16135
 332.605	 16120
 332.607	 16120
 332.610	 16120
 332.612	 16120
 332.614	 16120
 332.617	 16120
 332.619	 16110
 332.621	 16110
 332.624	 16110
 332.626	 16120
 332.628	 16110
 332.631	 16110
 332.633	 16110
 332.635	 16135
 332.638	 16120
 332.640	 16120
 332.642	 16135
 332.645	 16135
 332.647	 16120
 332.649	 16120
 332.652	 16120
 332.654	 16120
 332.656	 16135
 332.659	 16135
 332.661	 16135
 332.663	 16150
 332.666	 16150
 332.668	 16150
 332.670	 16150
 332.673	 16150
 332.675	 16150
 332.678	 16150
 332.680	 16135
 332.682	 16135
 332.685	 16150
 332.687	 16175
 332.689	 16150
 332.692	 16135
 332.694	 16150
 332.696	 16135
 332.699	 16135
 332.701	 16135
 332.703	 16135
 332.706	 16135
 332.708	 16110
 332.710	 16110
 332.713	 16110
 332.715	 16110
 332.717	 16120
 332.720	 16120
 332.722	 16120
 332.724	 16120
 332.727	 16135
 332.729	 16135
 332.731	 16135
 332.734	 16150
 332.736	 16150
 332.738	 16150
 332.741	 16150
 332.743	 16150
 332.745	 16150
 332.748	 16150
 332.750	 16150
 332.753	 16150
 332.755	 16150
 332.757	 16150
 332.760	 16150
 332.762	 16150
 332.764	 16160
 332.767	 16150
 332.769	 16150
 332.771	 16150
 332.774	 16150
 332.776	 16160
 332.778	 16150
 332.781	 16150
 332.783	 16150
 332.785	 16150
 332.788	 16135
 332.790	 16150
 332.792	 16160
 332.795	 16150
 332.797	 16135
 332.799	 16160
 332.802	 16160
 332.804	 16160
 332.806	 16150
 332.809	 16150
 332.811	 16135
 332.813	 16135
 332.816	 16150
 332.818	 16135
 332.821	 16120
 332.823	 16120
 332.825	 16135
 332.828	 16135
 332.830	 16120
 332.832	 16150
 332.835	 16150
 332.837	 16150
 332.839	 16150
 332.842	 16135
 332.844	 16120
 332.846	 16120
 332.849	 16150
 332.851	 16150
 332.853	 16135
 332.856	 16135
 332.858	 16150
 332.860	 16150
 332.863	 16150
 332.865	 16160
 332.867	 16160
 332.870	 16160
 332.872	 16160
 332.874	 16150
 332.877	 16135
 332.879	 16135
 332.881	 16150
 332.884	 16135
 332.886	 16150
 332.889	 16150
 332.891	 16150
 332.893	 16160
 332.896	 16160
 332.898	 16150
 332.900	 16150
 332.903	 16150
 332.905	 16150
 332.907	 16150
 332.910	 16150
 332.912	 16150
 332.914	 16150
 332.917	 16150
 332.919	 16150
 332.921	 16150
 332.924	 16160
 332.926	 16160
 332.928	 16160
 332.931	 16160
 332.933	 16160
 332.935	 16160
 332.938	 16160
 332.940	 16160
 332.942	 16160
 332.945	 16160
 332.947	 16150
 332.949	 16175
 332.952	 16160
 332.954	 16175
 332.956	 16160
 332.959	 16175
 332.961	 16175
 332.964	 16160
 332.966	 16160
 332.968	 16160
 332.971	 16160
 332.973	 16160
 332.975	 16160
 332.978	 16160
 332.980	 16160
 332.982	 16160
 332.985	 16160
 332.987	 16150
 332.989	 16135
 332.992	 16135
 332.994	 16135
 332.996	 16135
 332.999	 16135
 333.001	 16135
 333.003	 16150
 333.006	 16150
 333.008	 16150
 333.010	 16150
 333.013	 16135
 333.015	 16135
 333.017	 16150
 333.020	 16150
 333.022	 16135
 333.024	 16135
 333.027	 16150
 333.029	 16160
 333.032	 16160
 333.034	 16160
 333.036	 16175
 333.039	 16175
 333.041	 16175
 333.043	 16160
 333.046	 16175
 333.048	 16175
 333.050	 16160
 333.053	 16175
 333.055	 16175
 333.057	 16175
 333.060	 16160
 333.062	 16150
 333.064	 16150
 333.067	 16160
 333.069	 16160
 333.071	 16150
 333.074	 16150
 333.076	 16160
 333.078	 16150
 333.081	 16160
 333.083	 16160
 333.085	 16150
 333.088	 16160
 333.090	 16160
 333.092	 16150
 333.095	 16150
 333.097	 16160
 333.099	 16160
 333.102	 16160
 333.104	 16150
 333.107	 16150
 333.109	 16150
 333.111	 16160
 333.114	 16160
 333.116	 16160
 333.118	 16175
 333.121	 16160
 333.123	 16175
 333.125	 16175
 333.128	 16190
 333.130	 16175
 333.132	 16175
 333.135	 16190
 333.137	 16190
 333.139	 16175
 333.142	 16175
 333.144	 16160
 333.146	 16175
 333.149	 16175
 333.151	 16160
 333.153	 16190
 333.156	 16190
 333.158	 16190
 333.160	 16190
 333.163	 16175
 333.165	 16175
 333.167	 16175
 333.170	 16190
 333.172	 16190
 333.175	 16190
 333.177	 16190
 333.179	 16190
 333.182	 16200
 333.184	 16190
 333.186	 16190
 333.189	 16175
 333.191	 16190
 333.193	 16175
 333.196	 16175
 333.198	 16175
 333.200	 16175
 333.203	 16160
 333.205	 16160
 333.207	 16160
 333.210	 16175
 333.212	 16175
 333.214	 16160
 333.217	 16160
 333.219	 16160
 333.221	 16160
 333.224	 16175
 333.226	 16175
 333.228	 16175
 333.231	 16175
 333.233	 16160
 333.235	 16150
 333.238	 16160
 333.240	 16175
 333.242	 16175
 333.245	 16175
 333.247	 16175
 333.250	 16175
 333.252	 16190
 333.254	 16190
 333.257	 16190
 333.259	 16190
 333.261	 16190
 333.264	 16190
 333.266	 16190
 333.268	 16190
 333.271	 16190
 333.273	 16190
 333.275	 16190
 333.278	 16190
 333.280	 16175
 333.282	 16190
 333.285	 16190
 333.287	 16190
 333.289	 16190
 333.292	 16175
 333.294	 16175
 333.296	 16175
 333.299	 16175
 333.301	 16190
 333.303	 16190
 333.306	 16160
 333.308	 16175
 333.310	 16190
 333.313	 16175
 333.315	 16160
 333.318	 16175
 333.320	 16160
 333.322	 16175
 333.325	 16160
 333.327	 16160
 333.329	 16160
 333.332	 16160
 333.334	 16160
 333.336	 16160
 333.339	 16160
 333.341	 16160
 333.343	 16160
 333.346	 16160
 333.348	 16160
 333.350	 16160
 333.353	 16160
 333.355	 16160
 333.357	 16160
 333.360	 16160
 333.362	 16160
 333.364	 16160
 333.367	 16175
 333.369	 16190
 333.371	 16190
 333.374	 16160
 333.376	 16175
 333.378	 16175
 333.381	 16160
 333.383	 16160
 333.385	 16160
 333.388	 16175
 333.390	 16175
 333.393	 16175
 333.395	 16175
 333.397	 16175
 333.400	 16175
 333.402	 16175
 333.404	 16175
 333.407	 16190
 333.409	 16190
 333.411	 16190
 333.414	 16190
 333.416	 16190
 333.418	 16200
 333.421	 16200
 333.423	 16200
 333.425	 16200
 333.428	 16200
 333.430	 16190
 333.432	 16190
 333.435	 16190
 333.437	 16190
 333.439	 16175
 333.442	 16160
 333.444	 16190
 333.446	 16175
 333.449	 16190
 333.451	 16190
 333.453	 16190
 333.456	 16190
 333.458	 16200
 333.461	 16190
 333.463	 16190
 333.465	 16190
 333.468	 16190
 333.470	 16190
 333.472	 16200
 333.475	 16200
 333.477	 16190
 333.479	 16175
 333.482	 16175
 333.484	 16175
 333.486	 16160
 333.489	 16175
 333.491	 16160
 333.493	 16160
 333.496	 16175
 333.498	 16150
 333.500	 16160
 333.503	 16160
 333.505	 16160
 333.507	 16175
 333.510	 16175
 333.512	 16175
 333.514	 16175
 333.517	 16160
 333.519	 16160
 333.521	 16160
 333.524	 16160
 333.526	 16160
 333.529	 16150
 333.531	 16150
 333.533	 16150
 333.536	 16150
 333.538	 16160
 333.540	 16175
 333.543	 16175
 333.545	 16175
 333.547	 16175
 333.550	 16160
 333.552	 16175
 333.554	 16175
 333.557	 16175
 333.559	 16160
 333.561	 16160
 333.564	 16175
 333.566	 16150
 333.568	 16160
 333.571	 16160
 333.573	 16160
 333.575	 16175
 333.578	 16160
 333.580	 16160
 333.582	 16160
 333.585	 16160
 333.587	 16160
 333.589	 16160
 333.592	 16175
 333.594	 16160
 333.596	 16175
 333.599	 16150
 333.601	 16175
 333.604	 16160
 333.606	 16160
 333.608	 16175
 333.611	 16175
 333.613	 16175
 333.615	 16175
 333.618	 16200
 333.620	 16190
 333.622	 16190
 333.625	 16190
 333.627	 16190
 333.629	 16190
 333.632	 16190
 333.634	 16175
 333.636	 16175
 333.639	 16175
 333.641	 16175
 333.643	 16175
 333.646	 16175
 333.648	 16175
 333.650	 16175
 333.653	 16175
 333.655	 16175
 333.657	 16175
 333.660	 16175
 333.662	 16175
 333.664	 16160
 333.667	 16175
 333.669	 16160
 333.672	 16160
 333.674	 16160
 333.676	 16160
 333.679	 16150
 333.681	 16150
 333.683	 16150
 333.686	 16160
 333.688	 16160
 333.690	 16160
 333.693	 16160
 333.695	 16175
 333.697	 16175
 333.700	 16190
 333.702	 16175
 333.704	 16160
 333.707	 16175
 333.709	 16190
 333.711	 16175
 333.714	 16175
 333.716	 16190
 333.718	 16160
 333.721	 16175
 333.723	 16175
 333.725	 16190
 333.728	 16190
 333.730	 16190
 333.732	 16200
 333.735	 16200
 333.737	 16200
 333.739	 16200
 333.742	 16200
 333.744	 16200
 333.747	 16200
 333.749	 16190
 333.751	 16200
 333.754	 16200
 333.756	 16190
 333.758	 16190
 333.761	 16200
 333.763	 16200
 333.765	 16200
 333.768	 16200
 333.770	 16190
 333.772	 16190
 333.775	 16190
 333.777	 16175
 333.779	 16175
 333.782	 16175
 333.784	 16175
 333.786	 16175
 333.789	 16190
 333.791	 16190
 333.793	 16175
 333.796	 16175
 333.798	 16190
 333.800	 16175
 333.803	 16175
 333.805	 16175
 333.807	 16160
 333.810	 16160
 333.812	 16175
 333.815	 16160
 333.817	 16160
 333.819	 16160
 333.822	 16160
 333.824	 16160
 333.826	 16150
 333.829	 16160
 333.831	 16160
 333.833	 16150
 333.836	 16175
 333.838	 16175
 333.840	 16175
 333.843	 16175
 333.845	 16190
 333.847	 16175
 333.850	 16175
 333.852	 16190
 333.854	 16175
 333.857	 16175
 333.859	 16200
 333.861	 16200
 333.864	 16190
 333.866	 16200
 333.868	 16190
 333.871	 16200
 333.873	 16190
 333.875	 16190
 333.878	 16190
 333.880	 16190
 333.882	 16190
 333.885	 16190
 333.887	 16190
 333.890	 16175
 333.892	 16175
 333.894	 16175
 333.897	 16190
 333.899	 16190
 333.901	 16175
 333.904	 16160
 333.906	 16175
 333.908	 16190
 333.911	 16190
 333.913	 16175
 333.915	 16175
 333.918	 16160
 333.920	 16190
 333.922	 16190
 333.925	 16175
 333.927	 16160
 333.929	 16160
 333.932	 16160
 333.934	 16160
 333.936	 16175
 333.939	 16175
 333.941	 16175
 333.943	 16175
 333.946	 16175
 333.948	 16190
 333.950	 16190
 333.953	 16190
 333.955	 16190
 333.958	 16175
 333.960	 16190
 333.962	 16200
 333.965	 16200
 333.967	 16200
 333.969	 16200
 333.972	 16200
 333.974	 16190
 333.976	 16200
 333.979	 16200
 333.981	 16190
 333.983	 16200
 333.986	 16200
 333.988	 16215
 333.990	 16215
 333.993	 16215
 333.995	 16190
 333.997	 16190
 334.000	 16190
 334.002	 16190
 334.004	 16190
 334.007	 16190
 334.009	 16190
 334.011	 16190
 334.014	 16160
 334.016	 16190
 334.018	 16190
 334.021	 16190
 334.023	 16190
 334.025	 16175
 334.028	 16190
 334.030	 16200
 334.033	 16190
 334.035	 16200
 334.037	 16200
 334.040	 16200
 334.042	 16200
 334.044	 16200
 334.047	 16200
 334.049	 16200
 334.051	 16200
 334.054	 16215
 334.056	 16200
 334.058	 16200
 334.061	 16200
 334.063	 16200
 334.065	 16215
 334.068	 16230
 334.070	 16215
 334.072	 16215
 334.075	 16200
 334.077	 16215
 334.079	 16200
 334.082	 16215
 334.084	 16215
 334.086	 16215
 334.089	 16215
 334.091	 16215
 334.093	 16215
 334.096	 16215
 334.098	 16200
 334.101	 16200
 334.103	 16200
 334.105	 16200
 334.108	 16200
 334.110	 16230
 334.112	 16215
 334.115	 16215
 334.117	 16215
 334.119	 16230
 334.122	 16215
 334.124	 16215
 334.126	 16230
 334.129	 16230
 334.131	 16230
 334.133	 16240
 334.136	 16240
 334.138	 16230
 334.140	 16215
 334.143	 16240
 334.145	 16230
 334.147	 16230
 334.150	 16230
 334.152	 16230
 334.154	 16230
 334.157	 16230
 334.159	 16230
 334.161	 16230
 334.164	 16230
 334.166	 16230
 334.169	 16230
 334.171	 16215
 334.173	 16230
 334.176	 16215
 334.178	 16215
 334.180	 16215
 334.183	 16230
 334.185	 16230
 334.187	 16215
 334.190	 16230
 334.192	 16240
 334.194	 16240
 334.197	 16240
 334.199	 16240
 334.201	 16240
 334.204	 16240
 334.206	 16240
 334.208	 16230
 334.211	 16240
 334.213	 16240
 334.215	 16240
 334.218	 16240
 334.220	 16240
 334.222	 16240
 334.225	 16240
 334.227	 16240
 334.229	 16255
 334.232	 16240
 334.234	 16240
 334.236	 16255
 334.239	 16255
 334.241	 16255
 334.244	 16255
 334.246	 16255
 334.248	 16270
 334.251	 16270
 334.253	 16280
 334.255	 16270
 334.258	 16270
 334.260	 16270
 334.262	 16255
 334.265	 16255
 334.267	 16280
 334.269	 16280
 334.272	 16270
 334.274	 16270
 334.276	 16270
 334.279	 16270
 334.281	 16255
 334.283	 16270
 334.286	 16270
 334.288	 16270
 334.290	 16270
 334.293	 16270
 334.295	 16270
 334.297	 16270
 334.300	 16270
 334.302	 16270
 334.304	 16280
 334.307	 16270
 334.309	 16280
 334.312	 16270
 334.314	 16280
 334.316	 16270
 334.319	 16270
 334.321	 16280
 334.323	 16280
 334.326	 16295
 334.328	 16280
 334.330	 16280
 334.333	 16280
 334.335	 16270
 334.337	 16270
 334.340	 16280
 334.342	 16295
 334.344	 16295
 334.347	 16295
 334.349	 16295
 334.351	 16295
 334.354	 16270
 334.356	 16270
 334.358	 16295
 334.361	 16295
 334.363	 16280
 334.365	 16295
 334.368	 16295
 334.370	 16295
 334.372	 16310
 334.375	 16310
 334.377	 16310
 334.379	 16320
 334.382	 16320
 334.384	 16310
 334.387	 16310
 334.389	 16295
 334.391	 16295
 334.394	 16295
 334.396	 16295
 334.398	 16310
 334.401	 16310
 334.403	 16320
 334.405	 16320
 334.408	 16320
 334.410	 16320
 334.412	 16320
 334.415	 16320
 334.417	 16320
 334.419	 16335
 334.422	 16360
 334.424	 16335
 334.426	 16350
 334.429	 16350
 334.431	 16350
 334.433	 16350
 334.436	 16350
 334.438	 16350
 334.440	 16360
 334.443	 16360
 334.445	 16360
 334.447	 16360
 334.450	 16360
 334.452	 16360
 334.455	 16350
 334.457	 16350
 334.459	 16350
 334.462	 16350
 334.464	 16350
 334.466	 16350
 334.469	 16350
 334.471	 16360
 334.473	 16360
 334.476	 16375
 334.478	 16400
 334.480	 16400
 334.483	 16400
 334.485	 16375
 334.487	 16390
 334.490	 16390
 334.492	 16390
 334.494	 16390
 334.497	 16390
 334.499	 16400
 334.501	 16400
 334.504	 16400
 334.506	 16400
 334.508	 16400
 334.511	 16400
 334.513	 16415
 334.515	 16415
 334.518	 16430
 334.520	 16415
 334.522	 16415
 334.525	 16400
 334.527	 16415
 334.530	 16415
 334.532	 16430
 334.534	 16430
 334.537	 16430
 334.539	 16430
 334.541	 16430
 334.544	 16430
 334.546	 16430
 334.548	 16430
 334.551	 16455
 334.553	 16470
 334.555	 16455
 334.558	 16470
 334.560	 16455
 334.562	 16455
 334.565	 16440
 334.567	 16440
 334.569	 16440
 334.572	 16455
 334.574	 16430
 334.576	 16455
 334.579	 16470
 334.581	 16455
 334.583	 16455
 334.586	 16455
 334.588	 16480
 334.590	 16480
 334.593	 16480
 334.595	 16495
 334.598	 16510
 334.600	 16495
 334.602	 16495
 334.605	 16495
 334.607	 16495
 334.609	 16495
 334.612	 16510
 334.614	 16520
 334.616	 16520
 334.619	 16535
 334.621	 16535
 334.623	 16535
 334.626	 16535
 334.628	 16535
 334.630	 16535
 334.633	 16535
 334.635	 16535
 334.637	 16535
 334.640	 16535
 334.642	 16535
 334.644	 16535
 334.647	 16535
 334.649	 16550
 334.651	 16550
 334.654	 16550
 334.656	 16550
 334.658	 16560
 334.661	 16550
 334.663	 16550
 334.665	 16560
 334.668	 16575
 334.670	 16560
 334.673	 16575
 334.675	 16575
 334.677	 16575
 334.680	 16575
 334.682	 16575
 334.684	 16575
 334.687	 16590
 334.689	 16600
 334.691	 16590
 334.694	 16590
 334.696	 16600
 334.698	 16600
 334.701	 16600
 334.703	 16600
 334.705	 16600
 334.708	 16600
 334.710	 16600
 334.712	 16600
 334.715	 16600
 334.717	 16615
 334.719	 16630
 334.722	 16640
 334.724	 16640
 334.726	 16640
 334.729	 16640
 334.731	 16630
 334.733	 16640
 334.736	 16640
 334.738	 16640
 334.741	 16670
 334.743	 16670
 334.745	 16670
 334.748	 16670
 334.750	 16670
 334.752	 16695
 334.755	 16695
 334.757	 16710
 334.759	 16710
 334.762	 16710
 334.764	 16710
 334.766	 16695
 334.769	 16695
 334.771	 16695
 334.773	 16710
 334.776	 16710
 334.778	 16710
 334.780	 16710
 334.783	 16710
 334.785	 16710
 334.787	 16710
 334.790	 16695
 334.792	 16695
 334.794	 16695
 334.797	 16710
 334.799	 16710
 334.801	 16720
 334.804	 16720
 334.806	 16735
 334.809	 16735
 334.811	 16735
 334.813	 16735
 334.816	 16735
 334.818	 16735
 334.820	 16750
 334.823	 16750
 334.825	 16750
 334.827	 16750
 334.830	 16750
 334.832	 16750
 334.834	 16750
 334.837	 16750
 334.839	 16750
 334.841	 16760
 334.844	 16760
 334.846	 16760
 334.848	 16760
 334.851	 16790
 334.853	 16775
 334.855	 16790
 334.858	 16790
 334.860	 16790
 334.862	 16800
 334.865	 16800
 334.867	 16790
 334.869	 16800
 334.872	 16800
 334.874	 16800
 334.876	 16800
 334.879	 16800
 334.881	 16800
 334.884	 16815
 334.886	 16830
 334.888	 16830
 334.891	 16840
 334.893	 16830
 334.895	 16830
 334.898	 16830
 334.900	 16830
 334.902	 16840
 334.905	 16840
 334.907	 16840
 334.909	 16830
 334.912	 16840
 334.914	 16830
 334.916	 16830
 334.919	 16815
 334.921	 16815
 334.923	 16830
 334.926	 16830
 334.928	 16830
 334.930	 16830
 334.933	 16830
 334.935	 16840
 334.937	 16830
 334.940	 16840
 334.942	 16840
 334.944	 16855
 334.947	 16840
 334.949	 16840
 334.952	 16855
 334.954	 16840
 334.956	 16855
 334.959	 16855
 334.961	 16855
 334.963	 16855
 334.966	 16855
 334.968	 16855
 334.970	 16855
 334.973	 16855
 334.975	 16855
 334.977	 16855
 334.980	 16855
 334.982	 16855
 334.984	 16840
 334.987	 16855
 334.989	 16870
 334.991	 16870
 334.994	 16870
 334.996	 16870
 334.998	 16870
 335.001	 16870
 335.003	 16870
 335.005	 16880
 335.008	 16870
 335.010	 16870
 335.012	 16880
 335.015	 16880
 335.017	 16870
 335.019	 16855
 335.022	 16855
 335.024	 16855
 335.027	 16855
 335.029	 16880
 335.031	 16880
 335.034	 16880
 335.036	 16870
 335.038	 16870
 335.041	 16870
 335.043	 16870
 335.045	 16870
 335.048	 16880
 335.050	 16870
 335.052	 16870
 335.055	 16870
 335.057	 16870
 335.059	 16870
 335.062	 16855
 335.064	 16870
 335.066	 16855
 335.069	 16840
 335.071	 16840
 335.073	 16830
 335.076	 16830
 335.078	 16840
 335.080	 16840
 335.083	 16840
 335.085	 16830
 335.087	 16830
 335.090	 16830
 335.092	 16815
 335.095	 16830
 335.097	 16830
 335.099	 16830
 335.102	 16840
 335.104	 16830
 335.106	 16830
 335.109	 16830
 335.111	 16815
 335.113	 16815
 335.116	 16815
 335.118	 16815
 335.120	 16800
 335.123	 16790
 335.125	 16790
 335.127	 16790
 335.130	 16790
 335.132	 16775
 335.134	 16775
 335.137	 16775
 335.139	 16760
 335.141	 16775
 335.144	 16760
 335.146	 16750
 335.148	 16735
 335.151	 16735
 335.153	 16735
 335.155	 16735
 335.158	 16735
 335.160	 16720
 335.162	 16720
 335.165	 16735
 335.167	 16720
 335.170	 16720
 335.172	 16720
 335.174	 16720
 335.177	 16720
 335.179	 16710
 335.181	 16710
 335.184	 16710
 335.186	 16710
 335.188	 16710
 335.191	 16710
 335.193	 16710
 335.195	 16710
 335.198	 16710
 335.200	 16710
 335.202	 16680
 335.205	 16680
 335.207	 16670
 335.209	 16655
 335.212	 16670
 335.214	 16670
 335.216	 16670
 335.219	 16670
 335.221	 16670
 335.223	 16670
 335.226	 16670
 335.228	 16640
 335.230	 16630
 335.233	 16640
 335.235	 16640
 335.238	 16640
 335.240	 16640
 335.242	 16630
 335.245	 16630
 335.247	 16630
 335.249	 16615
 335.252	 16630
 335.254	 16600
 335.256	 16600
 335.259	 16600
 335.261	 16600
 335.263	 16590
 335.266	 16590
 335.268	 16590
 335.270	 16575
 335.273	 16590
 335.275	 16590
 335.277	 16590
 335.280	 16560
 335.282	 16560
 335.284	 16560
 335.287	 16560
 335.289	 16560
 335.291	 16560
 335.294	 16550
 335.296	 16550
 335.298	 16550
 335.301	 16550
 335.303	 16535
 335.305	 16535
 335.308	 16535
 335.310	 16520
 335.313	 16535
 335.315	 16535
 335.317	 16520
 335.320	 16510
 335.322	 16495
 335.324	 16510
 335.327	 16510
 335.329	 16520
 335.331	 16510
 335.334	 16510
 335.336	 16510
 335.338	 16520
 335.341	 16510
 335.343	 16510
 335.345	 16510
 335.348	 16495
 335.350	 16495
 335.352	 16480
 335.355	 16480
 335.357	 16480
 335.359	 16480
 335.362	 16480
 335.364	 16470
 335.366	 16455
 335.369	 16455
 335.371	 16440
 335.373	 16455
 335.376	 16455
 335.378	 16440
 335.381	 16430
 335.383	 16455
 335.385	 16455
 335.388	 16455
 335.390	 16440
 335.392	 16430
 335.395	 16430
 335.397	 16430
 335.399	 16430
 335.402	 16430
 335.404	 16430
 335.406	 16430
 335.409	 16430
 335.411	 16430
 335.413	 16430
 335.416	 16430
 335.418	 16430
 335.420	 16430
 335.423	 16430
 335.425	 16415
 335.427	 16415
 335.430	 16400
 335.432	 16415
 335.434	 16400
 335.437	 16400
 335.439	 16400
 335.441	 16390
 335.444	 16400
 335.446	 16375
 335.449	 16390
 335.451	 16400
 335.453	 16400
 335.456	 16400
 335.458	 16400
 335.460	 16400
 335.463	 16400
 335.465	 16400
 335.467	 16390
 335.470	 16390
 335.472	 16390
 335.474	 16375
 335.477	 16375
 335.479	 16390
 335.481	 16390
 335.484	 16390
 335.486	 16390
 335.488	 16375
 335.491	 16375
 335.493	 16375
 335.495	 16375
 335.498	 16375
 335.500	 16375
 335.502	 16390
 335.505	 16390
 335.507	 16390
 335.509	 16400
 335.512	 16400
 335.514	 16400
 335.516	 16400
 335.519	 16415
 335.521	 16415
 335.524	 16415
 335.526	 16430
 335.528	 16415
 335.531	 16440
 335.533	 16440
 335.535	 16430
 335.538	 16440
 335.540	 16440
 335.542	 16440
 335.545	 16440
 335.547	 16440
 335.549	 16440
 335.552	 16440
 335.554	 16440
 335.556	 16455
 335.559	 16480
 335.561	 16470
 335.563	 16470
 335.566	 16470
 335.568	 16470
 335.570	 16470
 335.573	 16470
 335.575	 16480
 335.577	 16510
 335.580	 16510
 335.582	 16495
 335.584	 16495
 335.587	 16510
 335.589	 16510
 335.592	 16510
 335.594	 16510
 335.596	 16520
 335.599	 16520
 335.601	 16520
 335.603	 16510
 335.606	 16510
 335.608	 16510
 335.610	 16520
 335.613	 16550
 335.615	 16535
 335.617	 16550
 335.620	 16560
 335.622	 16560
 335.624	 16560
 335.627	 16560
 335.629	 16560
 335.631	 16575
 335.634	 16575
 335.636	 16600
 335.638	 16600
 335.641	 16600
