 332.394	 16135
 332.396	 16135
 332.399	 16135
 332.401	 16150
 332.403	 16135
 332.406	 16135
 332.408	 16135
 332.410	 16150
 332.413	 16160
 332.415	 16160
 332.417	 16160
 332.420	 16160
 332.422	 16175
 332.424	 16150
 332.427	 16160
 332.429	 16150
 332.431	 16160
 332.434	 16175
 332.436	 16160
 332.438	 16160
 332.441	 16160
 332.443	 16160
 332.445	 16160
 332.448	 16160
 332.450	 16150
 332.452	 16150
 332.455	 16150
 332.457	 16150
 332.459	 16150
 332.462	 16150
 332.464	 16150
 332.467	 16150
 332.469	 16150
 332.471	 16150
 332.474	 16150
 332.476	 16150
 332.478	 16150
 332.481	 16135
 332.483	 16135
 332.485	 16150
 332.488	 16150
 332.490	 16135
 332.492	 16135
 332.495	 16135
 332.497	 16120
 332.499	 16120
 332.502	 16135
 332.504	 16135
 332.506	 16160
 332.509	 16150
 332.511	 16150
 332.513	 16150
 332.516	 16135
 332.518	 16135
 332.520	 16160
 332.523	 16150
 332.525	 16150
 332.527	 16135
 332.530	 16120
 332.532	 16135
 332.535	 16135
 332.537	 16135
 332.539	 16135
 332.542	 16150
 332.544	 16135
 332.546	 16150
 332.549	 16135
 332.551	 16150
 332.553	 16120
 332.556	 16135
 332.558	 16150
 332.560	 16120
 332.563	 16150
 332.565	 16150
 332.567	 16150
 332.570	 16160
 332.572	 16160
 332.574	 16150
 332.577	 16160
 332.579	 16175
 332.581	 16175
 332.584	 16160
 332.586	 16175
 332.588	 16190
 332.591	 16190
 332.593	 16190
 332.595	 16200
 332.598	 16190
 332.600	 16190
 332.602	 16190
 332.605	 16200
 332.607	 16190
 332.610	 16190
 332.612	 16200
 332.614	 16200
 332.617	 16190
 332.619	 16200
 332.621	 16190
 332.624	 16190
 332.626	 16190
 332.628	 16190
 332.631	 16200
 332.633	 16200
 332.635	 16190
 332.638	 16190
 332.640	 16175
 332.642	 16190
 332.645	 16190
 332.647	 16190
 332.649	 16190
 332.652	 16175
 332.654	 16175
 332.656	 16175
 332.659	 16175
 332.661	 16175
 332.663	 16175
 332.666	 16175
 332.668	 16175
 332.670	 16175
 332.673	 16175
 332.675	 16160
 332.678	 16175
 332.680	 16175
 332.682	 16175
 332.685	 16175
 332.687	 16175
 332.689	 16190
 332.692	 16190
 332.694	 16190
 332.696	 16200
 332.699	 16190
 332.701	 16190
 332.703	 16190
 332.706	 16190
 332.708	 16190
 332.710	 16190
 332.713	 16190
 332.715	 16190
 332.717	 16190
 332.720	 16190
 332.722	 16175
 332.724	 16175
 332.727	 16175
 332.729	 16175
 332.731	 16190
 332.734	 16190
 332.736	 16200
 332.738	 16200
 332.741	 16200
 332.743	 16200
 332.745	 16190
 332.748	 16190
 332.750	 16215
 332.753	 16200
 332.755	 16200
 332.757	 16200
 332.760	 16200
 332.762	 16190
 332.764	 16200
 332.767	 16215
 332.769	 16200
 332.771	 16190
 332.774	 16175
 332.776	 16200
 332.778	 16190
 332.781	 16190
 332.783	 16190
 332.785	 16200
 332.788	 16190
 332.790	 16200
 332.792	 16200
 332.795	 16200
 332.797	 16200
 332.799	 16200
 332.802	 16200
 332.804	 16190
 332.806	 16215
 332.809	 16215
 332.811	 16215
 332.813	 16215
 332.816	 16215
 332.818	 16190
 332.821	 16190
 332.823	 16190
 332.825	 16190
 332.828	 16190
 332.830	 16200
 332.832	 16190
 332.835	 16190
 332.837	 16190
 332.839	 16190
 332.842	 16200
 332.844	 16200
 332.846	 16200
 332.849	 16190
 332.851	 16190
 332.853	 16200
 332.856	 16200
 332.858	 16200
 332.860	 16190
 332.863	 16190
 332.865	 16200
 332.867	 16190
 332.870	 16175
 332.872	 16190
 332.874	 16175
 332.877	 16175
 332.879	 16175
 332.881	 16175
 332.884	 16175
 332.886	 16160
 332.889	 16190
 332.891	 16190
 332.893	 16190
 332.896	 16190
 332.898	 16190
 332.900	 16190
 332.903	 16190
 332.905	 16200
 332.907	 16190
 332.910	 16190
 332.912	 16190
 332.914	 16190
 332.917	 16190
 332.919	 16190
 332.921	 16200
 332.924	 16200
 332.926	 16200
 332.928	 16200
 332.931	 16200
 332.933	 16200
 332.935	 16190
 332.938	 16190
 332.940	 16190
 332.942	 16200
 332.945	 16200
 332.947	 16200
 332.949	 16190
 332.952	 16200
 332.954	 16200
 332.956	 16200
 332.959	 16215
 332.961	 16215
 332.964	 16200
 332.966	 16215
 332.968	 16200
 332.971	 16200
 332.973	 16200
 332.975	 16200
 332.978	 16200
 332.980	 16190
 332.982	 16200
 332.985	 16190
 332.987	 16190
 332.989	 16200
 332.992	 16200
 332.994	 16215
 332.996	 16215
 332.999	 16215
 333.001	 16215
 333.003	 16215
 333.006	 16215
 333.008	 16230
 333.010	 16230
 333.013	 16230
 333.015	 16215
 333.017	 16200
 333.020	 16215
 333.022	 16215
 333.024	 16215
 333.027	 16215
 333.029	 16215
 333.032	 16215
 333.034	 16215
 333.036	 16200
 333.039	 16215
 333.041	 16215
 333.043	 16215
 333.046	 16200
 333.048	 16215
 333.050	 16200
 333.053	 16215
 333.055	 16200
 333.057	 16200
 333.060	 16215
 333.062	 16215
 333.064	 16215
 333.067	 16215
 333.069	 16215
 333.071	 16215
 333.074	 16215
 333.076	 16200
 333.078	 16200
 333.081	 16200
 333.083	 16200
 333.085	 16215
 333.088	 16200
 333.090	 16200
 333.092	 16200
 333.095	 16190
 333.097	 16200
 333.099	 16200
 333.102	 16190
 333.104	 16190
 333.107	 16200
 333.109	 16200
 333.111	 16200
 333.114	 16215
 333.116	 16200
 333.118	 16215
 333.121	 16215
 333.123	 16230
 333.125	 16230
 333.128	 16215
 333.130	 16230
 333.132	 16230
 333.135	 16230
 333.137	 16215
 333.139	 16230
 333.142	 16215
 333.144	 16230
 333.146	 16230
 333.149	 16230
 333.151	 16215
 333.153	 16230
 333.156	 16230
 333.158	 16230
 333.160	 16230
 333.163	 16230
 333.165	 16240
 333.167	 16230
 333.170	 16230
 333.172	 16230
 333.175	 16215
 333.177	 16215
 333.179	 16230
 333.182	 16230
 333.184	 16200
 333.186	 16215
 333.189	 16215
 333.191	 16215
 333.193	 16230
 333.196	 16230
 333.198	 16230
 333.200	 16230
 333.203	 16230
 333.205	 16240
 333.207	 16240
 333.210	 16240
 333.212	 16240
 333.214	 16240
 333.217	 16240
 333.219	 16240
 333.221	 16240
 333.224	 16240
 333.226	 16230
 333.228	 16230
 333.231	 16230
 333.233	 16230
 333.235	 16230
 333.238	 16230
 333.240	 16240
 333.242	 16230
 333.245	 16240
 333.247	 16240
 333.250	 16240
 333.252	 16240
 333.254	 16240
 333.257	 16230
 333.259	 16230
 333.261	 16230
 333.264	 16240
 333.266	 16230
 333.268	 16230
 333.271	 16240
 333.273	 16230
 333.275	 16230
 333.278	 16230
 333.280	 16215
 333.282	 16215
 333.285	 16230
 333.287	 16230
 333.289	 16230
 333.292	 16230
 333.294	 16230
 333.296	 16255
 333.299	 16255
 333.301	 16255
 333.303	 16255
 333.306	 16240
 333.308	 16230
 333.310	 16240
 333.313	 16240
 333.315	 16240
 333.318	 16240
 333.320	 16240
 333.322	 16240
 333.325	 16240
 333.327	 16255
 333.329	 16240
 333.332	 16240
 333.334	 16240
 333.336	 16255
 333.339	 16255
 333.341	 16255
 333.343	 16255
 333.346	 16255
 333.348	 16255
 333.350	 16270
 333.353	 16270
 333.355	 16270
 333.357	 16270
 333.360	 16270
 333.362	 16270
 333.364	 16270
 333.367	 16255
 333.369	 16255
 333.371	 16255
 333.374	 16255
 333.376	 16255
 333.378	 16255
 333.381	 16240
 333.383	 16240
 333.385	 16255
 333.388	 16255
 333.390	 16240
 333.393	 16240
 333.395	 16240
 333.397	 16240
 333.400	 16230
 333.402	 16230
 333.404	 16230
 333.407	 16230
 333.409	 16230
 333.411	 16230
 333.414	 16215
 333.416	 16230
 333.418	 16230
 333.421	 16230
 333.423	 16230
 333.425	 16230
 333.428	 16230
 333.430	 16240
 333.432	 16240
 333.435	 16240
 333.437	 16240
 333.439	 16240
 333.442	 16240
 333.444	 16240
 333.446	 16240
 333.449	 16240
 333.451	 16240
 333.453	 16240
 333.456	 16240
 333.458	 16240
 333.461	 16240
 333.463	 16240
 333.465	 16240
 333.468	 16240
 333.470	 16255
 333.472	 16255
 333.475	 16240
 333.477	 16230
 333.479	 16240
 333.482	 16240
 333.484	 16255
 333.486	 16255
 333.489	 16255
 333.491	 16255
 333.493	 16255
 333.496	 16240
 333.498	 16255
 333.500	 16255
 333.503	 16255
 333.505	 16230
 333.507	 16230
 333.510	 16240
 333.512	 16240
 333.514	 16240
 333.517	 16240
 333.519	 16255
 333.521	 16270
 333.524	 16270
 333.526	 16270
 333.529	 16270
 333.531	 16270
 333.533	 16270
 333.536	 16270
 333.538	 16270
 333.540	 16255
 333.543	 16255
 333.545	 16255
 333.547	 16255
 333.550	 16240
 333.552	 16255
 333.554	 16255
 333.557	 16240
 333.559	 16255
 333.561	 16255
 333.564	 16240
 333.566	 16240
 333.568	 16230
 333.571	 16230
 333.573	 16240
 333.575	 16240
 333.578	 16240
 333.580	 16240
 333.582	 16240
 333.585	 16255
 333.587	 16240
 333.589	 16240
 333.592	 16240
 333.594	 16240
 333.596	 16255
 333.599	 16255
 333.601	 16255
 333.604	 16270
 333.606	 16270
 333.608	 16270
 333.611	 16270
 333.613	 16255
 333.615	 16255
 333.618	 16255
 333.620	 16255
 333.622	 16240
 333.625	 16255
 333.627	 16255
 333.629	 16255
 333.632	 16255
 333.634	 16255
 333.636	 16240
 333.639	 16240
 333.641	 16255
 333.643	 16240
 333.646	 16240
 333.648	 16255
 333.650	 16270
 333.653	 16255
 333.655	 16270
 333.657	 16280
 333.660	 16270
 333.662	 16255
 333.664	 16270
 333.667	 16270
 333.669	 16270
 333.672	 16270
 333.674	 16270
 333.676	 16270
 333.679	 16270
 333.681	 16270
 333.683	 16270
 333.686	 16270
 333.688	 16255
 333.690	 16255
 333.693	 16255
 333.695	 16255
 333.697	 16255
 333.700	 16255
 333.702	 16255
 333.704	 16255
 333.707	 16240
 333.709	 16255
 333.711	 16270
 333.714	 16270
 333.716	 16270
 333.718	 16240
 333.721	 16240
 333.723	 16240
 333.725	 16255
 333.728	 16270
 333.730	 16270
 333.732	 16270
 333.735	 16270
 333.737	 16270
 333.739	 16255
 333.742	 16255
 333.744	 16255
 333.747	 16255
 333.749	 16270
 333.751	 16270
 333.754	 16255
 333.756	 16240
 333.758	 16240
 333.761	 16240
 333.763	 16240
 333.765	 16240
 333.768	 16240
 333.770	 16255
 333.772	 16255
 333.775	 16255
 333.777	 16270
 333.779	 16270
 333.782	 16280
 333.784	 16270
 333.786	 16280
 333.789	 16280
 333.791	 16270
 333.793	 16270
 333.796	 16270
 333.798	 16270
 333.800	 16280
 333.803	 16295
 333.805	 16295
 333.807	 16295
 333.810	 16310
 333.812	 16295
 333.815	 16295
 333.817	 16310
 333.819	 16295
 333.822	 16310
 333.824	 16280
 333.826	 16310
 333.829	 16295
 333.831	 16280
 333.833	 16280
 333.836	 16280
 333.838	 16295
 333.840	 16295
 333.843	 16280
 333.845	 16280
 333.847	 16280
 333.850	 16295
 333.852	 16295
 333.854	 16295
 333.857	 16320
 333.859	 16310
 333.861	 16310
 333.864	 16295
 333.866	 16295
 333.868	 16295
 333.871	 16295
 333.873	 16295
 333.875	 16295
 333.878	 16295
 333.880	 16295
 333.882	 16295
 333.885	 16310
 333.887	 16310
 333.890	 16280
 333.892	 16295
 333.894	 16295
 333.897	 16295
 333.899	 16295
 333.901	 16295
 333.904	 16280
 333.906	 16270
 333.908	 16295
 333.911	 16280
 333.913	 16280
 333.915	 16295
 333.918	 16280
 333.920	 16280
 333.922	 16310
 333.925	 16310
 333.927	 16310
 333.929	 16310
 333.932	 16295
 333.934	 16295
 333.936	 16295
 333.939	 16295
 333.941	 16295
 333.943	 16310
 333.946	 16310
 333.948	 16310
 333.950	 16295
 333.953	 16295
 333.955	 16295
 333.958	 16310
 333.960	 16310
 333.962	 16295
 333.965	 16295
 333.967	 16295
 333.969	 16295
 333.972	 16310
 333.974	 16310
 333.976	 16310
 333.979	 16310
 333.981	 16320
 333.983	 16320
 333.986	 16320
 333.988	 16320
 333.990	 16320
 333.993	 16320
 333.995	 16335
 333.997	 16320
 334.000	 16335
 334.002	 16335
 334.004	 16335
 334.007	 16335
 334.009	 16335
 334.011	 16335
 334.014	 16335
 334.016	 16335
 334.018	 16335
 334.021	 16320
 334.023	 16320
 334.025	 16335
 334.028	 16350
 334.030	 16350
 334.033	 16350
 334.035	 16350
 334.037	 16350
 334.040	 16360
 334.042	 16360
 334.044	 16360
 334.047	 16360
 334.049	 16360
 334.051	 16360
 334.054	 16360
 334.056	 16360
 334.058	 16360
 334.061	 16360
 334.063	 16350
 334.065	 16335
 334.068	 16350
 334.070	 16375
 334.072	 16375
 334.075	 16375
 334.077	 16375
 334.079	 16360
 334.082	 16360
 334.084	 16360
 334.086	 16375
 334.089	 16375
 334.091	 16375
 334.093	 16375
 334.096	 16375
 334.098	 16375
 334.101	 16375
 334.103	 16375
 334.105	 16375
 334.108	 16375
 334.110	 16390
 334.112	 16390
 334.115	 16390
 334.117	 16390
 334.119	 16390
 334.122	 16390
 334.124	 16390
 334.126	 16390
 334.129	 16390
 334.131	 16390
 334.133	 16390
 334.136	 16390
 334.138	 16390
 334.140	 16390
 334.143	 16390
 334.145	 16375
 334.147	 16375
 334.150	 16375
 334.152	 16375
 334.154	 16360
 334.157	 16360
 334.159	 16375
 334.161	 16375
 334.164	 16390
 334.166	 16375
 334.169	 16375
 334.171	 16390
 334.173	 16390
 334.176	 16400
 334.178	 16400
 334.180	 16400
 334.183	 16400
 334.185	 16400
 334.187	 16415
 334.190	 16415
 334.192	 16415
 334.194	 16415
 334.197	 16400
 334.199	 16415
 334.201	 16430
 334.204	 16440
 334.206	 16430
 334.208	 16440
 334.211	 16455
 334.213	 16455
 334.215	 16440
 334.218	 16455
 334.220	 16455
 334.222	 16440
 334.225	 16455
 334.227	 16455
 334.229	 16455
 334.232	 16455
 334.234	 16440
 334.236	 16455
 334.239	 16455
 334.241	 16470
 334.244	 16470
 334.246	 16470
 334.248	 16455
 334.251	 16455
 334.253	 16470
 334.255	 16480
 334.258	 16480
 334.260	 16480
 334.262	 16480
 334.265	 16510
 334.267	 16480
 334.269	 16495
 334.272	 16495
 334.274	 16510
 334.276	 16510
 334.279	 16495
 334.281	 16510
 334.283	 16510
 334.286	 16520
 334.288	 16535
 334.290	 16535
 334.293	 16520
 334.295	 16535
 334.297	 16535
 334.300	 16520
 334.302	 16535
 334.304	 16535
 334.307	 16535
 334.309	 16535
 334.312	 16520
 334.314	 16520
 334.316	 16535
 334.319	 16550
 334.321	 16550
 334.323	 16550
 334.326	 16535
 334.328	 16535
 334.330	 16560
 334.333	 16560
 334.335	 16560
 334.337	 16560
 334.340	 16560
 334.342	 16560
 334.344	 16560
 334.347	 16560
 334.349	 16560
 334.351	 16560
 334.354	 16575
 334.356	 16575
 334.358	 16590
 334.361	 16590
 334.363	 16590
 334.365	 16590
 334.368	 16590
 334.370	 16600
 334.372	 16600
 334.375	 16600
 334.377	 16600
 334.379	 16600
 334.382	 16600
 334.384	 16590
 334.387	 16600
 334.389	 16615
 334.391	 16615
 334.394	 16615
 334.396	 16615
 334.398	 16615
 334.401	 16615
 334.403	 16630
 334.405	 16630
 334.408	 16640
 334.410	 16630
 334.412	 16640
 334.415	 16630
 334.417	 16640
 334.419	 16640
 334.422	 16655
 334.424	 16655
 334.426	 16655
 334.429	 16655
 334.431	 16670
 334.433	 16680
 334.436	 16680
 334.438	 16670
 334.440	 16695
 334.443	 16695
 334.445	 16695
 334.447	 16710
 334.450	 16710
 334.452	 16710
 334.455	 16710
 334.457	 16720
 334.459	 16720
 334.462	 16720
 334.464	 16720
 334.466	 16735
 334.469	 16720
 334.471	 16720
 334.473	 16735
 334.476	 16750
 334.478	 16750
 334.480	 16750
 334.483	 16760
 334.485	 16760
 334.487	 16760
 334.490	 16775
 334.492	 16790
 334.494	 16790
 334.497	 16800
 334.499	 16815
 334.501	 16815
 334.504	 16815
 334.506	 16815
 334.508	 16815
 334.511	 16815
 334.513	 16815
 334.515	 16830
 334.518	 16830
 334.520	 16840
 334.522	 16840
 334.525	 16840
 334.527	 16870
 334.530	 16870
 334.532	 16870
 334.534	 16870
 334.537	 16870
 334.539	 16880
 334.541	 16880
 334.544	 16895
 334.546	 16895
 334.548	 16920
 334.551	 16920
 334.553	 16920
 334.555	 16935
 334.558	 16920
 334.560	 16935
 334.562	 16935
 334.565	 16950
 334.567	 16950
 334.569	 16975
 334.572	 16975
 334.574	 16990
 334.576	 16990
 334.579	 16990
 334.581	 16975
 334.583	 16975
 334.586	 16990
 334.588	 17000
 334.590	 17000
 334.593	 17015
 334.595	 17015
 334.598	 17015
 334.600	 17030
 334.602	 17040
 334.605	 17040
 334.607	 17040
 334.609	 17040
 334.612	 17055
 334.614	 17070
 334.616	 17070
 334.619	 17080
 334.621	 17095
 334.623	 17095
 334.626	 17110
 334.628	 17120
 334.630	 17120
 334.633	 17135
 334.635	 17135
 334.637	 17135
 334.640	 17150
 334.642	 17150
 334.644	 17160
 334.647	 17160
 334.649	 17175
 334.651	 17175
 334.654	 17190
 334.656	 17200
 334.658	 17200
 334.661	 17240
 334.663	 17240
 334.665	 17240
 334.668	 17240
 334.670	 17240
 334.673	 17270
 334.675	 17255
 334.677	 17270
 334.680	 17280
 334.682	 17295
 334.684	 17295
 334.687	 17295
 334.689	 17295
 334.691	 17310
 334.694	 17320
 334.696	 17320
 334.698	 17335
 334.701	 17335
 334.703	 17350
 334.705	 17350
 334.708	 17350
 334.710	 17350
 334.712	 17375
 334.715	 17390
 334.717	 17390
 334.719	 17400
 334.722	 17415
 334.724	 17430
 334.726	 17430
 334.729	 17430
 334.731	 17440
 334.733	 17470
 334.736	 17470
 334.738	 17470
 334.741	 17480
 334.743	 17495
 334.745	 17510
 334.748	 17520
 334.750	 17520
 334.752	 17520
 334.755	 17535
 334.757	 17535
 334.759	 17535
 334.762	 17550
 334.764	 17560
 334.766	 17560
 334.769	 17560
 334.771	 17575
 334.773	 17575
 334.776	 17590
 334.778	 17590
 334.780	 17600
 334.783	 17600
 334.785	 17600
 334.787	 17630
 334.790	 17640
 334.792	 17640
 334.794	 17640
 334.797	 17640
 334.799	 17655
 334.801	 17680
 334.804	 17680
 334.806	 17695
 334.809	 17695
 334.811	 17710
 334.813	 17710
 334.816	 17720
 334.818	 17735
 334.820	 17735
 334.823	 17750
 334.825	 17760
 334.827	 17760
 334.830	 17775
 334.832	 17775
 334.834	 17775
 334.837	 17775
 334.839	 17790
 334.841	 17800
 334.844	 17815
 334.846	 17800
 334.848	 17800
 334.851	 17815
 334.853	 17815
 334.855	 17830
 334.858	 17830
 334.860	 17840
 334.862	 17840
 334.865	 17855
 334.867	 17870
 334.869	 17870
 334.872	 17895
 334.874	 17895
 334.876	 17895
 334.879	 17895
 334.881	 17895
 334.884	 17880
 334.886	 17895
 334.888	 17895
 334.891	 17920
 334.893	 17920
 334.895	 17935
 334.898	 17950
 334.900	 17950
 334.902	 17950
 334.905	 17960
 334.907	 17960
 334.909	 17950
 334.912	 17950
 334.914	 17960
 334.916	 17960
 334.919	 17975
 334.921	 17975
 334.923	 17975
 334.926	 17990
 334.928	 17990
 334.930	 18000
 334.933	 17990
 334.935	 18000
 334.937	 18015
 334.940	 18015
 334.942	 18015
 334.944	 18030
 334.947	 18015
 334.949	 18015
 334.952	 18015
 334.954	 18030
 334.956	 18030
 334.959	 18040
 334.961	 18030
 334.963	 18040
 334.966	 18055
 334.968	 18040
 334.970	 18040
 334.973	 18055
 334.975	 18070
 334.977	 18070
 334.980	 18080
 334.982	 18080
 334.984	 18080
 334.987	 18080
 334.989	 18080
 334.991	 18080
 334.994	 18080
 334.996	 18080
 334.998	 18080
 335.001	 18095
 335.003	 18095
 335.005	 18095
 335.008	 18095
 335.010	 18095
 335.012	 18080
 335.015	 18110
 335.017	 18110
 335.019	 18110
 335.022	 18095
 335.024	 18095
 335.027	 18095
 335.029	 18095
 335.031	 18095
 335.034	 18095
 335.036	 18095
 335.038	 18110
 335.041	 18095
 335.043	 18095
 335.045	 18080
 335.048	 18080
 335.050	 18080
 335.052	 18080
 335.055	 18080
 335.057	 18080
 335.059	 18080
 335.062	 18080
 335.064	 18070
 335.066	 18080
 335.069	 18070
 335.071	 18055
 335.073	 18055
 335.076	 18055
 335.078	 18055
 335.080	 18040
 335.083	 18040
 335.085	 18055
 335.087	 18055
 335.090	 18055
 335.092	 18030
 335.095	 18030
 335.097	 18030
 335.099	 18015
 335.102	 18015
 335.104	 18000
 335.106	 18000
 335.109	 18000
 335.111	 18000
 335.113	 18000
 335.116	 17975
 335.118	 17990
 335.120	 17960
 335.123	 17960
 335.125	 17960
 335.127	 17960
 335.130	 17950
 335.132	 17950
 335.134	 17935
 335.137	 17920
 335.139	 17920
 335.141	 17920
 335.144	 17910
 335.146	 17895
 335.148	 17910
 335.151	 17910
 335.153	 17895
 335.155	 17910
 335.158	 17895
 335.160	 17870
 335.162	 17855
 335.165	 17855
 335.167	 17855
 335.170	 17840
 335.172	 17815
 335.174	 17815
 335.177	 17800
 335.179	 17800
 335.181	 17775
 335.184	 17760
 335.186	 17760
 335.188	 17735
 335.191	 17720
 335.193	 17720
 335.195	 17720
 335.198	 17720
 335.200	 17710
 335.202	 17695
 335.205	 17695
 335.207	 17680
 335.209	 17680
 335.212	 17680
 335.214	 17655
 335.216	 17655
 335.219	 17640
 335.221	 17630
 335.223	 17630
 335.226	 17615
 335.228	 17600
 335.230	 17600
 335.233	 17575
 335.235	 17575
 335.238	 17560
 335.240	 17535
 335.242	 17535
 335.245	 17535
 335.247	 17520
 335.249	 17495
 335.252	 17495
 335.254	 17495
 335.256	 17480
 335.259	 17480
 335.261	 17480
 335.263	 17470
 335.266	 17440
 335.268	 17430
 335.270	 17430
 335.273	 17400
 335.275	 17400
 335.277	 17390
 335.280	 17375
 335.282	 17360
 335.284	 17350
 335.287	 17350
 335.289	 17320
 335.291	 17335
 335.294	 17335
 335.296	 17310
 335.298	 17310
 335.301	 17295
 335.303	 17280
 335.305	 17270
 335.308	 17255
 335.310	 17240
 335.313	 17240
 335.315	 17230
 335.317	 17200
 335.320	 17200
 335.322	 17200
 335.324	 17200
 335.327	 17175
 335.329	 17175
 335.331	 17160
 335.334	 17160
 335.336	 17150
 335.338	 17135
 335.341	 17135
 335.343	 17135
 335.345	 17120
 335.348	 17110
 335.350	 17110
 335.352	 17095
 335.355	 17095
 335.357	 17095
 335.359	 17080
 335.362	 17080
 335.364	 17070
 335.366	 17040
 335.369	 17040
 335.371	 17030
 335.373	 17030
 335.376	 17030
 335.378	 17015
 335.381	 17015
 335.383	 17015
 335.385	 17000
 335.388	 16990
 335.390	 16990
 335.392	 16975
 335.395	 16975
 335.397	 16960
 335.399	 16950
 335.402	 16950
 335.404	 16950
 335.406	 16935
 335.409	 16935
 335.411	 16920
 335.413	 16920
 335.416	 16920
 335.418	 16920
 335.420	 16910
 335.423	 16910
 335.425	 16910
 335.427	 16910
 335.430	 16910
 335.432	 16910
 335.434	 16895
 335.437	 16895
 335.439	 16895
 335.441	 16895
 335.444	 16895
 335.446	 16880
 335.449	 16880
 335.451	 16880
 335.453	 16880
 335.456	 16855
 335.458	 16855
 335.460	 16855
 335.463	 16855
 335.465	 16855
 335.467	 16855
 335.470	 16840
 335.472	 16855
 335.474	 16855
 335.477	 16855
 335.479	 16855
 335.481	 16855
 335.484	 16855
 335.486	 16855
 335.488	 16855
 335.491	 16855
 335.493	 16870
 335.495	 16870
 335.498	 16870
 335.500	 16870
 335.502	 16870
 335.505	 16895
 335.507	 16910
 335.509	 16920
 335.512	 16910
 335.514	 16910
 335.516	 16920
 335.519	 16920
 335.521	 16935
 335.524	 16935
 335.526	 16935
 335.528	 16935
 335.531	 16935
 335.533	 16935
 335.535	 16935
 335.538	 16950
 335.540	 16960
 335.542	 16960
 335.545	 16960
 335.547	 16975
 335.549	 16990
 335.552	 16990
 335.554	 17000
 335.556	 17015
 335.559	 17015
 335.561	 17030
 335.563	 17030
 335.566	 17055
 335.568	 17055
 335.570	 17055
 335.573	 17070
 335.575	 17080
 335.577	 17080
 335.580	 17095
 335.582	 17110
 335.584	 17120
 335.587	 17135
 335.589	 17150
 335.592	 17150
 335.594	 17160
 335.596	 17175
 335.599	 17175
 335.601	 17190
 335.603	 17200
 335.606	 17200
 335.608	 17215
 335.610	 17215
 335.613	 17240
 335.615	 17255
 335.617	 17255
 335.620	 17270
 335.622	 17280
 335.624	 17310
 335.627	 17320
 335.629	 17320
 335.631	 17320
 335.634	 17360
 335.636	 17360
 335.638	 17375
 335.641	 17390
 335.643	 17400
 335.645	 17415
